step,step_distance,ref_step_epd,agent_step_epd_accounted,agent_step_epd_raw,step_saving_accounted_pct,step_saving_raw_pct,step_net_saving_accounted_pct,step_net_saving_raw_pct,running_saving_accounted_pct,running_saving_raw_pct,running_saving_iso_pct,running_net_saving_accounted_pct,running_net_saving_raw_pct,running_net_saving_iso_pct,rolling_saving_accounted_pct,rolling_saving_raw_pct,rolling_net_saving_accounted_pct,rolling_net_saving_raw_pct,rolling_raw_energy_saved,rolling_accounted_energy_saved,rolling_pure_energy_saved,rolling_pure_net_energy_saved
50.00000000,1.80296254,0.00323836,0.00325349,0.00324576,-0.46727079,-0.22865649,-0.46727079,-0.22865649,2.66712475,2.78486085,2.52870369,2.66712475,2.78486085,2.64086127,0.82763553,1.04485297,0.82763553,1.04485297,0.00135320,0.00122910,0.00117349,0.00121855
51.00000000,1.81693566,0.00299246,0.00309384,0.00308676,-3.38797688,-3.15125251,-3.38797688,-3.15125251,2.53724504,2.65808034,2.39982390,2.53724504,2.65808034,2.51117897,0.28944117,0.51551157,0.28944117,0.51551157,0.00104052,0.00091172,0.00085610,0.00090117
52.00000000,1.83197761,0.00321210,0.00321422,0.00320703,-0.06623009,0.15776490,-0.06623009,0.15776490,2.49584818,2.61951303,2.35966492,2.49584818,2.61951303,2.47001934,0.06159490,0.29366815,0.06159490,0.29366815,0.00090815,0.00077539,0.00071977,0.00076484
53.00000000,1.84666693,0.00310105,0.00319152,0.00318496,-2.91765332,-2.70615673,-2.91765332,-2.70615673,2.38123846,2.50716662,2.24610853,2.38123846,2.50716662,2.35560203,-0.45145637,-0.21638212,-0.45145637,-0.21638212,0.00060180,0.00046728,0.00041167,0.00045673
54.00000000,1.85716605,0.00265745,0.00278052,0.00277506,-4.63122129,-4.42601061,-4.63122129,-4.42601061,2.24762082,2.37527299,2.11302090,2.24762082,2.37527299,2.22208738,-1.08579671,-0.84978294,-1.08579671,-0.84978294,0.00021563,0.00008254,0.00002692,0.00007199
55.00000000,1.86860323,0.00266797,0.00279875,0.00279455,-4.90179682,-4.74414587,-4.90179682,-4.74414587,2.11089826,2.23918128,1.97683609,2.11089826,2.23918128,2.08547187,-1.76791906,-1.53724968,-1.76791906,-1.53724968,-0.00019514,-0.00032328,-0.00037889,-0.00033383
56.00000000,1.88039386,0.00263207,0.00275885,0.00275580,-4.81663704,-4.70087099,-4.81663704,-4.70087099,1.98117292,2.10916352,1.84758878,1.98117292,2.10916352,1.95584035,-2.43201923,-2.21265173,-2.43201923,-2.21265173,-0.00059123,-0.00071108,-0.00076669,-0.00072163
57.00000000,1.89079487,0.00242519,0.00254430,0.00254236,-4.91130114,-4.83143473,-4.91130114,-4.83143473,1.86261332,1.98965776,1.72929096,1.86261332,1.98965776,1.83731937,-3.14313316,-2.94016290,-3.14313316,-2.94016290,-0.00099864,-0.00110679,-0.00116241,-0.00111734
58.00000000,1.90114105,0.00235345,0.00246301,0.00246204,-4.65506220,-4.61403513,-4.65506220,-4.61403513,1.75477266,1.88021159,1.62162578,1.75477266,1.88021159,1.72951484,-3.34800005,-3.16623664,-3.34800005,-3.16623664,-0.00113217,-0.00122720,-0.00128281,-0.00123775
59.00000000,1.90900934,0.00203846,0.00213865,0.00213862,-4.91481590,-4.91354752,-4.91481590,-4.91354752,1.65913832,1.78259575,1.52584696,1.65913832,1.78259575,1.63385105,-3.36204362,-3.20164895,-3.36204362,-3.20164895,-0.00114790,-0.00122925,-0.00128487,-0.00123980
60.00000000,1.91695559,0.00197752,0.00206965,0.00206965,-4.65855122,-4.65855122,-4.65855122,-4.65855122,1.57189095,1.69347227,1.43841648,1.57189095,1.69347227,1.54656827,-3.80808401,-3.66956902,-3.80808401,-3.66956902,-0.00136107,-0.00142849,-0.00148411,-0.00143904
61.00000000,1.92595422,0.00201335,0.00209802,0.00209802,-4.20543575,-4.20543575,-4.20543575,-4.20543575,1.49149275,1.61119843,1.35787940,1.49149275,1.61119843,1.46615601,-3.88752508,-3.77173090,-3.88752508,-3.77173090,-0.00139541,-0.00144996,-0.00150558,-0.00146051
62.00000000,1.93467689,0.00191885,0.00199489,0.00199489,-3.96280885,-3.96280885,-3.96280885,-3.96280885,1.41965556,1.53762448,1.28580475,1.41965556,1.53762448,1.39425933,-4.39890003,-4.30684328,-4.39890003,-4.30684328,-0.00160117,-0.00164254,-0.00169816,-0.00165309
63.00000000,1.93900168,0.00141293,0.00148184,0.00148184,-4.87713814,-4.87713814,-4.87713814,-4.87713814,1.35789752,1.47462249,1.22333479,1.35789752,1.47462249,1.33236837,-4.63402510,-4.56428242,-4.63402510,-4.56428242,-0.00162945,-0.00165872,-0.00171433,-0.00166927
64.00000000,1.94334030,0.00142374,0.00148712,0.00148712,-4.45174694,-4.45174694,-4.45174694,-4.45174694,1.30091166,1.41641092,1.16565371,1.30091166,1.41641092,1.27525902,-4.62100315,-4.57290411,-4.62100315,-4.57290411,-0.00157237,-0.00159151,-0.00164713,-0.00160206
65.00000000,1.94716763,0.00138334,0.00144055,0.00144055,-4.13614178,-4.13614178,-4.13614178,-4.13614178,1.24944568,1.36376905,1.11346543,1.24944568,1.36376905,1.22365272,-4.55166388,-4.52159977,-4.55166388,-4.52159977,-0.00148306,-0.00149433,-0.00154994,-0.00150488
66.00000000,1.94833112,0.00112911,0.00118291,0.00118291,-4.76469898,-4.76469898,-4.76469898,-4.76469898,1.20274019,1.31611466,1.06581450,1.20274019,1.31611466,1.17676592,-4.53044176,-4.51446533,-4.53044176,-4.51446533,-0.00138931,-0.00139486,-0.00145047,-0.00140541
67.00000000,1.95273888,0.00147113,0.00151993,0.00151993,-3.31754231,-3.31754231,-3.31754231,-3.31754231,1.15787387,1.27004635,1.02034545,1.15787387,1.27004635,1.13178122,-4.37921333,-4.37350702,-4.37921333,-4.37350702,-0.00128949,-0.00129137,-0.00134699,-0.00130192
68.00000000,1.95568764,0.00135430,0.00139844,0.00139844,-3.25941586,-3.25941586,-3.25941586,-3.25941586,1.11761963,1.22870433,0.97940701,1.11761963,1.22870433,1.09140182,-4.25163841,-4.25147247,-4.25163841,-4.25147247,-0.00119334,-0.00119340,-0.00124901,-0.00120395
69.00000000,1.95774126,0.00129010,0.00132957,0.00132957,-3.05922961,-3.05922961,-3.05922961,-3.05922961,1.08157253,1.19164002,0.94260305,1.08157253,1.19164002,1.05521536,-4.06779718,-4.06779718,-4.06779718,-4.06779718,-0.00109793,-0.00109793,-0.00115354,-0.00110847
70.00000000,1.95791793,0.00112619,0.00116208,0.00116208,-3.18604374,-3.18604374,-3.18604374,-3.18604374,1.04944921,1.15863824,0.90957862,1.04944921,1.15863824,1.02291095,-3.92252731,-3.92252731,-3.92252731,-3.92252731,-0.00100861,-0.00100861,-0.00106422,-0.00101916
71.00000000,1.95900238,0.00123338,0.00126566,0.00126566,-2.61733723,-2.61733723,-2.61733723,-2.61733723,1.01952147,1.12777233,0.87888908,1.01952147,1.12777233,0.99284637,-3.77022099,-3.77022099,-3.77022099,-3.77022099,-0.00092435,-0.00092435,-0.00097996,-0.00093490
72.00000000,1.95940185,0.00118482,0.00121396,0.00121396,-2.45885229,-2.45885229,-2.45885229,-2.45885229,0.99239928,1.09976637,0.85095435,0.99239928,1.09976637,0.96556664,-3.62843394,-3.62843394,-3.62843394,-3.62843394,-0.00084794,-0.00084794,-0.00090355,-0.00085848
73.00000000,1.95892811,0.00111670,0.00114187,0.00114187,-2.25430489,-2.25430489,-2.25430489,-2.25430489,0.96869540,1.07523036,0.82638544,0.96869540,1.07523036,0.94169861,-3.36966300,-3.36966300,-3.36966300,-3.36966300,-0.00077209,-0.00077209,-0.00082770,-0.00078263
74.00000000,1.95568621,0.00085836,0.00088074,0.00088074,-2.60760880,-2.60760880,-2.60760880,-2.60760880,0.94858956,1.05449867,0.80517715,0.94858956,1.05449867,0.92138714,-3.18851733,-3.18851733,-3.18851733,-3.18851733,-0.00070126,-0.00070126,-0.00075687,-0.00071180
75.00000000,1.95260108,0.00088057,0.00090266,0.00090266,-2.50921154,-2.50921154,-2.50921154,-2.50921154,0.92874634,1.03402281,0.78425801,0.92874634,1.03402281,0.90133941,-3.02489805,-3.02489805,-3.02489805,-3.02489805,-0.00064054,-0.00064054,-0.00069615,-0.00065108
76.00000000,1.94750524,0.00069162,0.00071167,0.00071167,-2.89831281,-2.89831281,-2.89831281,-2.89831281,0.91150433,1.01629233,0.76577890,0.91150433,1.01629233,0.88386399,-2.83878684,-2.83878684,-2.83878684,-2.83878684,-0.00058037,-0.00058037,-0.00063599,-0.00059092
77.00000000,1.94185662,0.00063971,0.00065901,0.00065901,-3.01649570,-3.01649570,-3.01649570,-3.01649570,0.89517903,0.99952602,0.74815971,0.89517903,0.99952602,0.86730188,-2.78273606,-2.78273606,-2.78273606,-2.78273606,-0.00052969,-0.00052969,-0.00058530,-0.00054024
78.00000000,1.93697977,0.00071628,0.00073563,0.00073563,-2.70090055,-2.70090055,-2.70090055,-2.70090055,0.87855041,0.98239833,0.73032284,0.87855041,0.98239833,0.85043710,-2.71186018,-2.71186018,-2.71186018,-2.71186018,-0.00048656,-0.00048656,-0.00054218,-0.00049711
