step,step_distance,ref_step_epd,agent_step_epd_accounted,agent_step_epd_raw,step_saving_accounted_pct,step_saving_raw_pct,step_net_saving_accounted_pct,step_net_saving_raw_pct,running_saving_accounted_pct,running_saving_raw_pct,running_saving_iso_pct,running_net_saving_accounted_pct,running_net_saving_raw_pct,running_net_saving_iso_pct,rolling_saving_accounted_pct,rolling_saving_raw_pct,rolling_net_saving_accounted_pct,rolling_net_saving_raw_pct,rolling_raw_energy_saved,rolling_accounted_energy_saved,rolling_pure_energy_saved,rolling_pure_net_energy_saved
60.00000000,1.27339852,0.00100289,0.00101111,0.00101111,-0.82022154,-0.82022154,-0.82022154,-0.82022154,2.89632702,2.94637394,2.60500026,2.89632702,2.94637394,2.85767031,-0.14201862,-0.14201862,-0.14201862,-0.14201862,0.00017873,0.00017873,0.00012960,0.00017221
61.00000000,1.27612472,0.00098201,0.00099196,0.00099196,-1.01351380,-1.01351380,-1.01351380,-1.01351380,2.86141944,2.91085076,2.56890416,2.86141944,2.91085076,2.82261443,-0.20082812,-0.20082812,-0.20082812,-0.20082812,0.00015884,0.00015884,0.00010970,0.00015232
62.00000000,1.27900648,0.00091490,0.00092555,0.00092555,-1.16390657,-1.16390657,-1.16390657,-1.16390657,2.82771730,2.87657833,2.53379393,2.82771730,2.87657833,2.78872228,-0.27311480,-0.27311480,-0.27311480,-0.27311480,0.00013611,0.00013611,0.00008697,0.00012959
63.00000000,1.28043163,0.00068734,0.00069961,0.00069961,-1.78650975,-1.78650975,-1.78650975,-1.78650975,2.79746962,2.84592342,2.50135183,2.79746962,2.84592342,2.75818920,-0.37354565,-0.37354565,-0.37354565,-0.37354565,0.00010921,0.00010921,0.00006008,0.00010269
64.00000000,1.28176177,0.00067407,0.00069102,0.00069102,-2.51385880,-2.51385880,-2.51385880,-2.51385880,2.76215982,2.81020617,2.46382499,2.76215982,2.81020617,2.72257137,-0.52483588,-0.52483588,-0.52483588,-0.52483588,0.00007932,0.00007932,0.00003018,0.00007280
65.00000000,1.28292143,0.00065652,0.00067479,0.00067479,-2.78260684,-2.78260684,-2.78260684,-2.78260684,2.72598767,2.77365279,2.42542744,2.72598767,2.77365279,2.68611383,-0.91185236,-0.91185236,-0.91185236,-0.91185236,0.00002263,0.00002263,-0.00002651,0.00001611
66.00000000,1.28311586,0.00056191,0.00058120,0.00058120,-3.43241906,-3.43241906,-3.43241906,-3.43241906,2.69095945,2.73829889,2.38784337,2.69095945,2.73829889,2.65074587,-1.22369599,-1.22369599,-1.22369599,-1.22369599,-0.00001727,-0.00001727,-0.00006641,-0.00002379
67.00000000,1.28467774,0.00069506,0.00071592,0.00071592,-3.00111818,-3.00111818,-3.00111818,-3.00111818,2.65160465,2.69855309,2.34647346,2.65160465,2.69855309,2.61112332,-1.50295699,-1.50295699,-1.50295699,-1.50295699,-0.00004834,-0.00004834,-0.00009748,-0.00005486
68.00000000,1.28586113,0.00066035,0.00067905,0.00067905,-2.83305883,-2.83305883,-2.83305883,-2.83305883,2.61593843,2.66251135,2.30869102,2.61593843,2.66251135,2.57517886,-1.78140533,-1.78140533,-1.78140533,-1.78140533,-0.00007527,-0.00007527,-0.00012441,-0.00008179
69.00000000,1.28684652,0.00064242,0.00066004,0.00066004,-2.74291682,-2.74291682,-2.74291682,-2.74291682,2.58226895,2.62848949,2.27288222,2.58226895,2.62848949,2.54122090,-2.03669810,-2.03669810,-2.03669810,-2.03669810,-0.00009770,-0.00009770,-0.00014684,-0.00010422
